Date,High,Low,Close,Volume,VIX_Close
2000-08-07,93.709322,92.407256,93.512039,4159800,19.03
2000-08-08,93.94604,93.117452,93.867126,3658700,18.79
2000-08-09,94.202561,93.038592,93.078049,5383800,19.18
2000-08-10,93.34435,92.348072,92.624268,4193400,19.19
2000-08-11,93.433103,91.894298,93.058266,5089400,18.55
2000-08-14,94.419521,92.841259,94.241966,2966700,17.88
2000-08-15,94.577319,93.788188,94.163025,5564600,17.98
2000-08-16,94.65627,93.334476,93.827682,5191600,18.02
2000-08-17,94.971974,93.650179,94.814148,5652200,17.48
2000-08-18,94.932489,94.202542,94.498466,4626400,17.05
2000-08-21,95.149527,94.320939,95.011429,2380600,17.35
2000-08-22,95.524338,94.754935,94.853577,3075300,17.47
2000-08-23,95.504589,94.24198,95.228394,5483200,17.38
2000-08-24,95.642677,95.011372,95.524307,4529000,17.04
2000-08-25,95.721618,95.287596,95.484879,2822200,16.53
2000-08-28,96.530492,95.484893,95.81041,5518700,16.54
2000-08-29,95.879391,95.267815,95.83007,3561900,16.89
2000-08-30,95.642681,94.912735,94.912735,3964800,17.69
2000-08-31,96.648833,95.267853,96.175354,4863100,16.84
2000-09-01,96.964476,95.958334,96.273987,3191200,17.53
2000-09-05,96.086577,95.208669,95.504593,3470800,19.82
2000-09-06,95.928715,94.399774,94.419502,4322200,20.79
2000-09-07,95.376356,94.587225,95.228394,4265500,19.42
2000-09-08,95.011376,94.271566,94.577354,3518200,18.46
2000-09-11,95.445451,93.867188,94.439308,3937500,18.4
2000-09-12,94.853555,93.709315,93.748772,4769100,18.59
2000-09-13,94.281452,93.216125,93.995392,7691600,18.32
2000-09-14,94.65626,93.531749,94.468842,3397100,18.26
2000-09-15,93.826074,92.402069,92.402069,4085700,18.52
2000-09-18,93.015196,91.264857,91.551636,5109300,20.25
2000-09-19,92.599896,91.581337,92.382339,6588200,19.54
2000-09-20,92.421819,90.602258,91.699928,6508100,19.93
2000-09-21,92.125211,90.266093,90.305649,5972300,20.18
2000-09-22,91.966967,90.137517,91.947189,7791300,20.74
2000-09-25,92.441601,90.958264,91.294487,9726300,21.41
2000-09-26,91.769193,90.127632,90.127632,5302400,21.88
2000-09-27,91.116534,89.949641,90.60231,7186200,21.67
2000-09-28,92.609785,90.434221,91.769226,7036400,19.47
2000-09-29,92.382302,90.898964,90.898964,9333600,20.57
2000-10-02,91.709846,90.592398,91.037399,5517800,21.23
2000-10-03,92.243799,90.04846,90.186905,9347200,21.85
2000-10-04,91.294531,89.712304,90.93853,6148900,21.54
2000-10-05,91.670271,90.701157,91.254936,4566900,21.03
2000-10-06,91.541801,88.446567,89.277237,10014900,22.71
2000-10-09,89.435444,88.209217,88.604774,4508000,24.02
2000-10-10,89.395888,87.141212,87.141212,6104700,24.86
2000-10-11,87.734516,85.519398,86.409401,10346000,26.57
2000-10-12,87.081848,84.03606,84.253616,12336900,30.51
2000-10-13,87.121376,84.095367,87.062042,11778800,27.6
2000-10-16,87.487263,86.50826,87.457596,5659000,26.79
2000-10-17,87.69494,85.064487,85.282043,7831700,27.84
2000-10-18,86.152277,82.374709,84.965607,10897300,28.72
2000-10-19,88.258602,86.35004,88.169601,8767300,25.09
2000-10-20,89.356294,87.576288,88.545403,7373500,24.24
2000-10-23,89.257425,87.932309,88.940979,5290000,24.69
2000-10-24,89.830933,87.971816,88.347595,5750700,24.28
2000-10-25,88.327846,86.152283,86.27095,9137600,26.65
2000-10-26,87.121383,84.827154,86.50827,9345800,28.62
2000-10-27,88.149872,86.468755,88.149872,9762900,26.47
2000-10-30,89.29698,87.437863,88.940979,10154100,25.46
2000-10-31,90.938527,88.644297,90.473747,7752400,23.63
2000-11-01,90.661614,89.376054,90.167168,6753600,24.28
2000-11-02,91.07693,90.196816,90.315483,11395100,23.92
2000-11-03,90.978057,90.107833,90.364944,5187100,23.67
2000-11-06,91.324168,90.523165,90.997833,4042500,24.52
2000-11-07,91.136273,90.226492,90.97805,5231300,24.91
2000-11-08,91.175881,88.960762,88.960762,6123300,25.66
2000-11-09,89.37607,86.864284,88.624512,10635300,27.2
2000-11-10,88.268511,86.409394,86.468727,8569500,28.53
2000-11-13,86.696179,84.184393,85.796288,17285300,29.06
2000-11-14,88.367349,86.706011,88.050903,7668900,26.81
2000-11-15,88.673932,87.180705,88.32782,8837700,26.15
2000-11-16,88.525625,86.903842,86.943398,6684100,25.05
2000-11-17,87.97185,85.914954,86.478622,6551100,24.81
2000-11-20,86.310542,85.005204,85.242538,5458500,27.43
2000-11-21,86.191806,84.500801,85.677582,7684300,26.62
2000-11-22,85.361208,83.620757,83.630646,5736900,27.71
2000-11-24,85.420473,84.570026,85.341362,3411600,26.0
2000-11-27,86.508245,85.638021,86.092911,5992000,26.93
2000-11-28,86.448959,84.579952,84.609619,5336100,27.64
2000-11-29,86.013858,84.34263,84.451408,6914100,27.49
2000-11-30,84.490933,82.117592,83.719597,11201600,29.65
2000-12-01,84.846923,82.908695,83.680031,7587200,27.48
2000-12-04,84.728298,83.225182,84.392075,6996600,27.78
2000-12-05,87.497196,85.064521,87.160973,8883400,24.99
2000-12-06,87.556496,85.460045,85.766602,12888000,25.07
2000-12-07,85.99404,84.589813,84.589813,6529100,25.34
2000-12-08,88.268529,84.728295,84.787628,10276300,22.41
2000-12-11,88.327825,86.528041,87.734489,6405600,23.51
2000-12-12,87.85318,86.943399,87.358734,5022900,24.88
2000-12-13,88.228978,86.092971,86.162193,6070500,23.63
2000-12-14,86.389614,84.827165,85.064499,7678400,24.86
2000-12-15,84.512077,82.885318,83.143219,9065300,26.55
2000-12-18,84.730259,83.649061,84.254135,7235400,27.7
2000-12-19,85.682488,82.538086,82.538086,9616600,27.17
2000-12-20,81.853679,80.048375,80.147568,9994300,31.74
2000-12-21,81.804086,79.691285,80.703049,14331500,29.66
2000-12-22,83.232449,81.794157,83.123337,10182900,27.55
2000-12-26,84.016045,82.706704,84.016045,4665300,28.73
2000-12-27,84.898862,83.321701,84.631042,4854100,28.14
2000-12-28,84.988162,84.174783,84.888969,8358700,26.57
2000-12-29,85.246032,83.282021,83.282021,8774600,26.85
2001-01-02,83.897058,80.980797,81.774338,8737500,29.99
2001-01-03,86.337171,81.040291,85.702339,19431600,26.6
2001-01-04,85.99993,84.432688,84.779861,9219000,26.97
2001-01-05,84.829458,82.01239,82.01239,12911400,28.67
2001-01-08,82.647209,81.060129,82.647209,6625300,29.84
2001-01-09,83.480426,82.161166,82.428986,5702400,27.99
2001-01-10,83.877205,81.774323,83.877205,8746100,26.8
2001-01-11,84.740202,83.222556,83.956581,7245100,25.79
2001-01-12,84.888993,83.341589,83.797874,7244000,24.56
2001-01-16,84.55172,83.49036,84.333496,8542200,25.28
2001-01-17,85.732093,84.204528,84.720329,7851400,24.93
2001-01-18,86.148705,84.392997,85.563469,8107000,23.37
2001-01-19,86.456191,84.988142,85.077415,7782500,23.24
2001-01-22,86.198331,84.789797,85.642853,7050900,23.25
2001-01-23,86.753784,85.166704,86.317337,8463100,21.57
2001-01-24,87.170404,86.237994,86.575249,6199900,22.03
2001-01-25,87.130735,86.118971,86.357033,10818300,22.64
2001-01-26,86.416551,85.355191,86.257843,7136800,22.57
2001-01-29,86.90849,85.937198,86.718048,6705900,22.61
2001-01-30,87.556066,86.20387,87.479889,7069100,22.57
2001-01-31,88.051209,86.718067,86.984695,9706900,22.02
2001-02-01,87.575115,86.495902,87.562416,8239100,21.66
2001-02-02,87.600487,85.543627,85.575371,8276600,21.95
2001-02-05,86.299103,85.543651,86.203873,4352900,22.19
2001-02-06,86.781572,85.842023,85.949944,7106700,21.98
2001-02-07,85.956264,84.864352,85.505539,5748700,21.67
2001-02-08,85.956251,84.496145,84.508835,5943300,21.46
2001-02-09,84.654907,83.3281,83.696304,9913000,22.03
2001-02-12,84.750082,83.607383,84.654861,5804400,21.92
2001-02-13,85.175415,83.79783,83.962883,6587600,21.37
2001-02-14,84.210479,82.947169,83.83593,8400100,21.52
2001-02-15,84.762834,83.791542,84.64856,5929800,20.27
2001-02-16,83.34712,82.08381,82.78212,6434900,22.12
2001-02-20,83.251892,81.322006,81.506104,5760000,24.69
2001-02-21,81.791767,79.67143,79.747612,10910800,25.75
2001-02-22,80.331678,78.097065,79.868248,21281600,26.76
2001-02-23,79.69684,77.322569,79.328636,20173000,27.21
2001-02-26,81.017258,79.03658,81.017258,11503700,25.43
2001-02-27,81.156934,79.677779,80.268173,11415000,26.49
2001-02-28,80.522111,78.255761,78.687447,14825800,28.35
2001-03-01,79.10009,77.290819,79.10009,14672000,28.08
2001-03-02,79.766677,77.63999,78.471619,12564300,27.43
2001-03-05,79.214359,78.598571,79.188965,5293200,27.12
2001-03-06,81.099788,79.665066,80.039619,6917000,25.89
2001-03-07,80.649104,79.836519,80.611015,6371700,24.12
2001-03-08,80.776036,80.077722,80.69986,6055000,24.29
2001-03-09,80.052367,78.154219,78.312927,10020300,25.62
2001-03-12,77.766924,74.751472,74.960968,13972900,30.32
2001-03-13,76.459184,74.61182,76.192551,12888000,27.55
2001-03-14,75.729143,73.481836,74.688019,19883400,29.61
2001-03-15,75.456149,74.5039,74.707047,10370300,28.56
2001-03-16,74.729952,73.081307,73.208618,58514600,29.91
2001-03-19,74.914562,73.087686,74.698135,10067800,29.78
2001-03-20,75.404691,72.635737,72.693024,15083900,30.96
2001-03-21,73.36777,71.22899,71.458145,19004600,31.93
2001-03-22,71.6746,68.771971,70.732521,28624800,32.84
2001-03-23,72.985855,70.974381,72.871277,12861700,30.45
2001-03-26,74.010714,73.055902,73.800659,9943800,29.04
2001-03-27,75.525638,73.380492,75.309212,12880700,27.04
2001-03-28,74.443514,73.138607,73.227722,10953300,28.58
2001-03-29,74.157083,71.381761,73.507812,12060300,29.17
2001-03-30,74.278046,72.884018,74.278046,9183600,28.64
2001-04-02,74.717225,72.438411,72.693024,10561000,31.21
2001-04-03,72.661251,70.057793,70.267853,12836000,34.72
2001-04-04,71.356285,69.573972,70.560608,14884300,34.07
2001-04-05,73.51416,71.610903,73.234085,21522800,29.94
2001-04-06,72.820327,71.330818,72.120132,14937800,31.69
2001-04-09,73.195924,71.789167,72.922211,9034300,31.91
2001-04-10,74.952758,73.31048,74.252563,17873600,29.44
2001-04-11,75.742054,73.927913,74.303474,12722300,28.46
2001-04-12,75.710261,73.813364,75.652969,9233200,26.12
2001-04-16,75.678455,74.418105,74.857315,7350000,26.33
2001-04-17,76.168566,74.488091,75.913948,10924700,25.61
2001-04-18,80.204204,76.824172,78.931122,32481600,24.13
2001-04-19,80.10237,78.66379,79.98143,13809900,24.16
2001-04-20,79.822285,78.714705,79.249397,7626700,25.38
2001-04-23,78.861124,77.600774,77.810829,8451800,28.16
2001-04-24,78.708334,77.085152,77.390694,10044700,28.49
2001-04-25,78.721065,76.989671,78.402794,8249000,27.4
2001-04-26,79.707711,78.612859,78.752899,10590400,25.96
2001-04-27,80.102369,79.058442,80.064178,7938700,24.02
2001-04-30,81.01266,79.357653,80.624374,10766900,25.48
2001-05-01,80.936265,79.313082,80.872612,10578000,24.2
2001-05-02,81.279989,80.204232,80.726196,9572900,24.23
2001-05-03,80.299744,79.071218,79.701393,9926200,25.78
2001-05-04,81.06358,78.574704,81.057213,12145300,23.91
2001-05-07,81.082667,80.350648,80.35701,7185200,24.86
2001-05-08,80.904442,79.924167,80.318825,6952600,24.44
2001-05-09,80.554318,79.605868,79.98143,9507400,24.35
2001-05-10,81.159025,80.057806,80.216942,6872400,24.0
2001-05-11,80.516172,79.185802,79.663208,7734400,23.54
2001-05-14,79.847735,79.223923,79.822273,7914000,24.26
2001-05-15,80.522513,79.472218,80.191513,9782200,23.71
2001-05-16,82.241174,79.325817,82.082039,14909000,21.89
2001-05-17,82.801316,81.833771,82.209328,11824600,21.47
2001-05-18,82.584938,81.54101,82.584938,6683100,21.23
2001-05-21,83.921657,82.209358,83.800713,11531500,20.76
2001-05-22,84.080765,83.4315,83.692474,8342700,21.35
2001-05-23,83.418756,82.27298,82.27298,12330800,22.08
2001-05-24,82.750387,81.827404,82.51487,7902800,20.57
2001-05-25,82.559423,81.413651,81.540962,7425000,20.6
2001-05-29,81.700104,80.777115,80.891693,9003900,22.14
2001-05-30,80.898041,79.567672,79.758636,10041800,22.76
2001-05-31,80.687973,79.733161,80.172371,9874200,22.64
2001-06-01,80.904417,79.644067,80.6689,8848300,21.59
2001-06-04,81.114504,80.255174,81.057213,5623500,21.38
2001-06-05,82.260235,81.012614,81.986526,9115400,19.58
2001-06-06,82.00563,81.069913,81.305435,12064900,20.39
2001-06-07,81.700116,80.840781,81.598267,7355300,19.67
2001-06-08,81.394567,80.293348,80.840775,8170600,19.92
2001-06-11,80.834389,79.828658,80.267868,7012200,20.7
2001-06-12,80.675233,78.956574,80.127808,9364400,20.7
2001-06-13,80.573427,79.344902,79.440384,7629400,21.45
2001-06-14,79.12209,77.498908,77.658043,12603000,23.12
2001-06-15,78.134283,76.857579,77.783188,16821100,22.81
2001-06-18,78.159811,77.183133,77.406555,11368300,23.17
2001-06-19,78.447067,77.170363,77.744881,7732300,22.34
2001-06-20,78.427888,77.304388,78.153397,8787200,21.71
2001-06-21,79.353517,77.974679,79.040726,12259100,19.38
2001-06-22,78.893895,77.981057,78.421516,12212000,20.02
2001-06-25,78.798146,77.559742,77.70018,8406800,20.67
2001-06-26,78.127888,76.966088,77.591675,8005800,21.2
2001-06-27,78.032156,77.183152,77.547012,10105100,20.88
2001-06-28,79.117328,77.83424,77.974678,10269300,20.01
2001-06-29,79.162003,78.044887,78.261925,9824200,19.06
2001-07-02,79.359882,78.274687,79.238594,8522200,18.76
2001-07-03,79.21949,78.549223,79.21949,3303100,18.92
2001-07-05,78.932214,77.661895,77.67466,5517900,20.09
2001-07-06,77.553379,75.995804,75.995804,11665900,21.63
2001-07-09,76.946962,76.091568,76.410744,8339300,22.48
2001-07-10,77.010777,75.459581,75.491501,8630700,23.25
2001-07-11,75.893668,74.744633,75.568108,15328600,24.01
2001-07-12,77.540615,76.161773,77.361877,12002800,22.09
2001-07-13,78.083212,76.998016,78.032143,10433800,21.14
2001-07-16,78.057694,76.787374,77.055481,6915300,22.91
2001-07-17,77.847029,76.493726,77.77681,7469800,22.61
2001-07-18,77.649108,76.640511,77.246948,7709300,23.6
2001-07-19,78.504494,77.087352,77.923592,10082900,22.51
2001-07-20,77.840549,77.189428,77.457535,6705800,22.34
2001-07-23,77.802348,75.931976,75.931976,8065200,23.74
2001-07-24,76.091565,74.527604,75.197876,12269000,25.24
2001-07-25,76.270271,74.980798,76.027695,12088500,24.0
2001-07-26,77.144837,75.68301,76.825661,12898200,23.01
2001-07-27,77.464034,76.544811,77.119324,8478800,22.0
2001-07-30,77.464005,76.793738,77.144829,8547700,22.69
2001-07-31,78.312983,77.112884,77.463974,11918100,21.62
2001-08-01,78.32576,77.591659,77.949135,11940800,20.56
2001-08-02,78.676894,77.808734,78.268349,11070100,20.09
2001-08-03,78.108759,77.176766,77.840652,10816300,19.89
2001-08-06,77.566137,76.666058,76.793732,8550100,21.89
2001-08-07,77.368257,76.544787,77.093765,8865100,21.01
2001-08-08,77.342686,75.599984,75.663818,15183800,22.32
2001-08-09,75.944722,75.236151,75.887268,14118500,21.75
2001-08-10,76.500116,74.904235,76.149025,11173300,20.55
2001-08-13,76.506447,75.842561,76.168121,7431600,20.42
2001-08-14,76.825659,75.836217,76.136238,13178100,20.48
2001-08-15,76.353289,75.376611,75.478745,8520600,20.91
2001-08-16,75.804305,74.687189,75.740471,10734700,21.54
2001-08-17,75.242528,74.055194,74.527573,11604600,23.84
2001-08-20,75.261703,74.399928,75.217018,10417400,22.87
2001-08-21,75.670255,73.921172,73.933937,14480800,24.4
2001-08-22,74.961655,73.908373,74.699928,11752300,22.44
2001-08-23,75.019114,74.361612,74.431831,8744100,22.23
2001-08-24,76.046881,74.52122,75.976662,11687700,19.71
2001-08-27,76.091555,75.491508,75.523422,7425100,20.56
2001-08-28,75.638309,74.41906,74.41906,12046600,22.0
2001-08-29,74.802085,73.518996,73.755188,16180000,23.03
2001-08-30,73.882854,71.520953,72.338043,17692600,25.41
2001-08-31,73.263649,72.216752,72.867874,15985400,24.92
2001-09-04,74.157315,72.369933,72.401848,24473400,25.85
2001-09-05,72.893393,71.463481,72.580597,21477100,26.35
2001-09-06,72.32527,70.710236,70.710236,21653000,28.61
2001-09-07,71.016625,69.344142,69.401596,33133900,30.99
2001-09-10,70.442121,68.750487,70.250618,23408700,31.84
2001-09-17,67.920655,63.835201,66.580116,32388700,41.76
2001-09-18,67.218441,65.980037,66.420502,22029200,38.87
2001-09-19,66.707763,62.915951,65.079964,42771800,40.56
2001-09-20,64.990605,62.915961,63.011715,36210900,43.74
2001-09-21,63.427548,60.102074,62.331871,49782100,42.66
2001-09-24,64.817979,63.472407,64.523232,25549600,37.75
2001-09-25,65.356201,64.010633,65.196014,25466200,35.81
2001-09-26,65.612511,64.350238,64.965355,18587500,35.26
2001-09-27,65.542061,64.074749,65.529243,20536800,34.0
2001-09-28,70.238694,65.676573,66.919624,21687200,31.93
2001-10-01,66.842739,65.888027,66.810699,20457400,32.32
2001-10-02,67.650093,66.413451,67.650093,19833100,31.18
2001-10-03,69.123821,66.861983,68.784225,32045800,31.34
2001-10-04,69.822192,68.399733,68.84185,32674100,31.97
2001-10-05,68.957212,67.611639,68.707321,29796100,33.39
2001-10-08,68.752175,67.835906,68.258797,12970300,35.12
2001-10-09,68.399761,67.662901,67.89357,15976300,34.83
2001-10-10,69.553082,67.611615,69.405708,19987400,31.6
2001-10-11,70.674427,69.809414,70.482201,23006300,31.5
2001-10-12,70.411695,68.752163,70.161804,31360500,35.27
2001-10-15,70.129807,69.239169,70.033699,16873000,35.31
2001-10-16,70.873049,69.809407,70.475784,15877100,32.88
2001-10-17,71.219024,68.97641,68.97641,28542300,35.08
2001-10-18,69.303205,68.399749,68.829048,16510000,34.95
2001-10-19,69.143047,67.925626,68.784225,21912500,34.11
2001-10-22,70.206682,68.694518,70.142609,17540600,32.25
2001-10-23,70.661565,69.444145,69.783745,22062500,32.0
2001-10-24,70.129786,69.341669,69.597969,16065200,30.95
2001-10-25,70.866634,68.393349,70.847412,27467900,29.46
2001-10-26,71.629109,70.270724,70.68721,18623300,28.42
2001-10-29,70.834618,68.848297,68.848297,18727500,31.64
2001-10-30,69.008483,67.637284,68.021736,26178600,33.46
2001-10-31,69.110991,67.791054,67.791054,28124200,33.56
2001-11-01,69.847855,67.726978,69.527481,29806800,32.31
2001-11-02,70.08492,69.117396,70.001625,17575900,30.71
2001-11-05,71.180612,70.45016,70.917908,15929500,30.5
2001-11-06,72.071235,70.386067,72.019974,23245800,28.8
2001-11-07,72.481318,71.53301,71.923866,19716000,29.13
2001-11-08,73.096433,71.699604,72.148125,22563500,28.62
2001-11-09,72.378815,71.404881,72.225037,15895800,27.44
2001-11-12,72.180163,70.482182,71.782898,26068800,29.35
2001-11-13,73.397575,72.51975,73.397575,15296200,26.47
2001-11-14,73.94223,72.859366,73.468079,17571300,26.56
2001-11-15,73.801245,73.000312,73.602615,19470200,25.56
2001-11-16,73.749977,72.660709,73.275826,18134900,25.07
2001-11-19,74.230552,73.333505,74.179291,13625400,24.46
2001-11-20,74.19854,73.455271,73.557793,16209700,24.12
2001-11-21,73.474493,72.731228,73.070824,11470200,24.19
2001-11-23,74.166465,73.045157,74.121613,6717100,23.25
2001-11-26,74.544503,73.730757,74.281799,13726000,23.79
2001-11-27,74.903332,73.10283,73.961433,19261400,24.0
2001-11-28,73.794845,72.564611,72.622276,20195500,25.9
2001-11-29,73.63465,72.404417,73.602615,16354700,25.18
2001-11-30,73.628268,73.057998,73.077225,13680300,23.84
2001-12-03,73.096432,72.410833,72.641502,15220400,25.77
2001-12-04,73.878151,72.628691,73.871742,17239900,24.08
2001-12-05,75.608179,74.044754,75.223732,25204000,23.02
2001-12-06,75.569724,74.922568,75.185272,17972900,23.71
2001-12-07,75.025089,74.13445,74.685493,18857800,23.49
2001-12-10,74.576546,73.269421,73.288643,13862700,25.62
2001-12-11,74.147238,72.981079,73.141266,20833300,25.3
2001-12-12,73.54496,72.474913,73.224586,16171500,24.87
2001-12-13,72.852949,71.789311,71.802124,19026700,25.91
2001-12-14,72.718378,71.763667,72.487709,16721900,24.63
2001-12-17,73.275817,72.340327,73.237373,13925900,24.26
2001-12-18,73.782022,73.263013,73.673096,13663700,23.29
2001-12-19,74.275396,73.045163,74.192101,20143400,22.58
2001-12-20,74.19853,73.397596,73.46167,14867900,23.67
2001-12-21,73.984367,73.424998,73.907211,14037700,22.5
2001-12-24,73.965114,73.688645,73.7658,5728800,22.62
2001-12-26,74.717299,73.714297,74.170792,10304800,22.29
2001-12-27,74.633727,74.100076,74.620865,9407300,21.59
2001-12-28,75.06455,74.530899,74.582336,10593800,21.4
2001-12-31,74.833046,73.444274,73.489281,14619500,23.8
2002-01-02,74.421571,73.174244,74.280121,18651900,22.71
2002-01-03,75.193139,74.28658,75.122414,15743000,21.34
2002-01-04,75.855356,74.935936,75.623894,20140700,20.45
2002-01-07,75.861803,74.942382,75.090263,13106500,21.94
2002-01-08,75.263866,74.563052,74.916672,12683700,21.83
2002-01-09,75.726768,74.157966,74.305847,16610300,22.13
2002-01-10,74.807315,74.13222,74.63372,12823400,22.36
2002-01-11,74.762339,73.746476,73.900787,13708400,22.6
2002-01-14,73.836485,73.27069,73.437859,12301100,23.58
2002-01-15,74.190119,73.232124,74.035812,20219900,22.7
2002-01-16,73.553583,72.454138,72.53772,17067000,23.45
2002-01-17,73.450749,72.910672,73.084267,17283400,22.25
2002-01-18,73.199988,72.441305,72.749924,17028000,22.52
2002-01-22,73.251407,72.023369,72.248405,11689300,23.61
2002-01-23,73.007067,72.023348,72.801323,12438900,21.88
2002-01-24,73.457174,72.859229,73.026398,12142800,21.15
2002-01-25,73.412137,72.679174,73.00708,12810700,21.01
2002-01-28,73.418596,72.602045,73.206421,10589200,21.14
2002-01-29,73.380009,70.756772,70.904648,27720800,24.35
2002-01-30,72.904217,69.695892,71.926933,34711800,23.22
2002-01-31,72.846374,71.766216,72.769218,19909200,21.09
2002-02-01,72.846371,72.119833,72.428452,15838500,21.12
2002-02-04,72.158393,70.364559,70.628166,24243400,24.87
2002-02-05,71.039667,69.779483,70.190971,33614000,25.45
2002-02-06,70.557433,69.477275,69.888763,29486000,26.09
2002-02-07,70.634632,69.438742,69.451599,23445400,25.11
2002-02-08,71.206805,69.631578,70.782455,19277800,23.26
2002-02-11,71.779086,70.608915,71.650497,18792400,21.78
2002-02-12,71.824092,70.743934,71.425461,13942500,21.62
2002-02-13,72.35772,71.592606,72.18412,16781100,20.85
2002-02-14,72.634175,71.7469,72.049088,20453800,21.77
2002-02-15,72.164827,71.181113,71.296844,18366800,22.37
2002-02-19,70.911083,69.830925,69.927368,15988100,24.43
2002-02-20,71.103966,69.322993,71.103966,29242800,22.66
2002-02-21,71.129687,69.605896,69.631615,26288600,23.8
2002-02-22,70.686021,69.355113,70.493134,26572900,22.86
2002-02-25,71.888346,70.531719,71.656883,17458700,21.84
2002-02-26,72.03623,71.091091,71.50901,22346500,21.68
2002-02-27,72.563439,71.142518,71.785469,28597900,21.49
2002-02-28,72.492717,71.386841,71.463997,23755400,21.59
2002-03-01,73.199959,71.695457,73.129234,26273600,19.96
2002-03-04,74.575915,73.071411,74.421608,27184600,20.5
2002-03-05,74.839513,73.920093,74.183701,22718900,20.3
2002-03-06,75.321711,73.984372,75.064529,20143200,19.94
2002-03-07,75.546767,74.305871,74.903816,19330800,20.04
2002-03-08,75.803945,74.890955,75.218857,19930100,19.27
2002-03-11,75.803951,74.858812,75.379601,15621800,19.84
2002-03-12,75.386009,74.543745,75.334572,17153600,19.59
2002-03-13,75.064535,74.350858,74.60804,17175300,19.46
2002-03-14,74.858782,74.34442,74.505157,11168100,19.2
2002-03-15,75.4085,74.731471,75.215065,21220100,18.42
2002-03-18,75.801847,74.86045,75.227982,17548900,18.93
2002-03-19,75.917925,75.324716,75.730934,17912000,18.16
2002-03-20,75.169956,74.273694,74.305931,17114500,18.46
2002-03-21,74.731474,73.583744,74.33815,25846800,18.15
2002-03-22,74.757286,73.957739,74.176971,15235400,17.77
2002-03-25,74.383293,73.055022,73.254906,17499600,18.48
2002-03-26,74.164053,73.164627,73.680458,19947600,18.13
2002-03-27,74.157619,73.351628,73.873909,19020300,17.7
2002-03-28,74.647674,73.828789,73.841682,17532900,17.4
2002-04-01,74.215648,73.183981,73.873909,17711000,18.73
2002-04-02,74.118919,73.358063,73.467682,15669500,19.16
2002-04-03,73.641787,72.319964,72.951859,25658500,20.2
2002-04-04,73.119535,72.365129,72.648834,23549000,19.78
2002-04-05,73.267807,72.332859,72.661705,19404900,19.13
2002-04-08,72.880984,71.720359,72.816505,16470100,19.61
2002-04-09,72.977699,72.171708,72.307114,15122700,19.47
2002-04-10,73.209813,72.27486,73.125992,17199300,18.19
2002-04-11,72.893866,71.249642,71.307671,25453700,20.3
2002-04-12,71.991093,70.952977,71.842789,14950600,19.42
2002-04-15,72.126522,71.056164,71.294739,17394900,19.82
2002-04-16,73.067924,72.004015,72.990547,15040900,18.11
2002-04-17,73.293595,72.603667,72.835793,12920100,18.43
2002-04-18,73.158195,71.668725,72.519852,25204800,19.29
2002-04-19,73.016336,72.577877,72.78421,10499200,18.3
2002-04-22,72.494052,71.468829,71.571999,13922900,19.77
2002-04-23,71.881533,71.036851,71.262527,16967000,20.28
2002-04-24,72.094282,70.540334,70.546783,18902700,20.77
2002-04-25,70.759587,70.1019,70.585495,25451500,20.95
2002-04-26,70.933652,69.179815,69.244293,19769800,22.14
2002-04-29,69.805276,68.75426,68.902565,17724400,24.05
2002-04-30,70.050293,68.760708,69.547356,19473500,21.91
2002-05-01,70.443603,68.863863,70.398468,24575600,20.06
2002-05-02,70.869168,69.495756,70.127655,15666800,20.07
2002-05-03,70.127662,69.121782,69.366806,18185500,20.19
2002-05-06,69.631178,67.903133,68.006302,23630400,22.56
2002-05-07,68.554379,67.638774,67.767731,21910000,21.94
2002-05-08,70.514525,68.857408,70.288849,27917400,20.39
2002-05-09,70.346887,69.366804,69.476418,18085600,21.56
2002-05-10,69.669856,68.090111,68.167488,18958900,22.41
2002-05-13,69.605382,68.212632,69.553802,14677700,20.72
2002-05-14,71.165789,70.282421,71.069069,34201200,19.35
2002-05-15,71.513979,70.469413,70.791809,29535300,19.19
2002-05-16,71.236694,70.495181,71.159317,28092000,18.5
2002-05-17,71.733199,70.991686,71.507523,27823700,17.7
2002-05-20,71.372144,70.598389,70.733795,13833800,19.24
2002-05-21,71.236702,69.843947,70.088966,16877200,20.05
2002-05-22,70.359814,69.637645,70.243752,15844200,19.58
2002-05-23,71.159324,69.947115,70.991676,13879800,18.23
2002-05-24,71.056199,70.030981,70.082565,11877000,18.9
2002-05-28,70.366254,69.283002,69.702118,24236900,20.31
2002-05-29,69.650495,69.07663,69.186249,14773300,20.39
2002-05-30,69.321697,68.28358,68.992851,18217900,20.61
2002-05-31,69.99874,68.896145,69.13472,19826300,19.98
2002-06-03,69.379713,67.142281,67.297035,26056300,23.37
2002-06-04,67.832208,66.768303,67.464676,25856200,23.89
2002-06-05,68.135228,67.284102,68.096542,19695900,22.61
2002-06-06,68.090107,66.510367,66.710251,22998500,24.16
2002-06-07,67.006877,65.588335,66.632896,24011600,23.51
2002-06-10,67.355075,66.426572,66.890823,18759900,23.72
2002-06-11,67.406639,65.594773,65.743073,19990700,24.45
2002-06-12,66.291152,64.982224,66.142853,31266000,24.15
2002-06-13,66.413631,65.343273,65.478683,21043900,25.02
2002-06-14,65.485145,63.512081,65.381981,39267500,25.96
2002-06-17,67.277669,65.672136,67.135818,17647200,24.64
