Date,High,Low,Close,VIX_Close
7/12/2006,127.400002,125.720001,87.507744,14.49
7/13/2006,125.68,124,86.084557,17.790001
7/14/2006,124.260002,122.830002,85.751305,18.049999
7/17/2006,124.099998,123.150002,85.626373,18.639999
7/18/2006,124.050003,122.389999,86.063713,17.74
7/19/2006,126.260002,123.720001,87.257843,15.55
7/20/2006,126.300003,124.660004,86.660767,16.209999
7/21/2006,125.190002,123.82,86.049866,17.4
7/24/2006,126.32,124.440002,87.618797,14.98
7/25/2006,127.300003,125.720001,87.931213,14.85
7/26/2006,127.449997,126.18,88.049248,14.62
7/27/2006,127.690002,126.199997,87.965912,14.94
7/28/2006,128.139999,126.860001,88.847603,14.33
7/31/2006,127.959999,127.449997,88.75737,14.95
8/1/2006,127.379997,126.599998,88.32,15.05
8/2/2006,128.460007,127.550003,88.917023,14.34
8/3/2006,128.550003,127.150002,89.153053,14.46
8/4/2006,129.429993,127.480003,89.000298,14.34
8/7/2006,128.080002,127.400002,88.792068,15.23
8/8/2006,128.460007,126.949997,88.451897,15.23
8/9/2006,128.600006,126.610001,88.153389,15.2
8/10/2006,127.5,126.279999,88.424095,14.46
8/11/2006,127.199997,126.389999,88.174202,14.3
8/14/2006,128.160004,126.919998,88.243622,14.26
8/15/2006,128.869995,127.900002,89.298843,13.42
8/16/2006,129.889999,129.039993,90.041687,12.41
8/17/2006,130.369995,129.490005,90.27079,12.24
8/18/2006,130.690002,129.589996,90.728958,11.64
8/21/2006,130.279999,129.800003,90.34021,12.22
8/22/2006,130.520004,129.679993,90.33326,12.19
8/23/2006,130.440002,129.190002,90.083351,12.4
8/24/2006,130.100006,129.399994,90.006966,12.4
8/25/2006,130.25,129.550003,90.118057,12.31
8/28/2006,130.820007,129.639999,90.548439,12.18
8/29/2006,130.830002,129.809998,90.652573,12.28
8/30/2006,131.039993,130.550003,90.708122,12.22
8/31/2006,130.990005,130.580002,90.694267,12.31
9/1/2006,131.580002,130.839996,91.235802,11.96
9/5/2006,131.850006,131.199997,91.409332,12.63
9/6/2006,131.160004,130.330002,90.603989,13.74
9/7/2006,130.570007,129.350006,90.187469,13.88
9/8/2006,130.460007,129.830002,90.44429,13.16
9/11/2006,130.690002,129.479996,90.534561,12.99
9/12/2006,131.839996,130.369995,91.423225,11.92
9/13/2006,132.449997,131.520004,91.79113,11.18
9/14/2006,132.240005,131.75,91.79808,11.55
9/15/2006,132.389999,131.679993,92.013542,11.76
9/18/2006,132.389999,131.649994,92.139038,11.78
9/19/2006,132.130005,131.070007,91.908958,11.98
9/20/2006,132.770004,132.059998,92.397064,11.39
9/21/2006,132.75,131.419998,91.950806,12.25
9/22/2006,131.679993,131,91.671883,12.59
9/25/2006,132.850006,131.050003,92.376122,12.12
9/26/2006,133.600006,132.399994,93.143112,11.53
9/27/2006,133.970001,133.270004,93.254677,11.58
9/28/2006,133.990005,133.279999,93.219872,11.72
9/29/2006,133.940002,133.479996,93.143112,11.98
10/2/2006,133.830002,132.949997,92.794502,12.57
10/3/2006,133.869995,132.649994,92.989738,12.24
10/4/2006,135,133.080002,94.077492,11.86
10/5/2006,135.410004,134.75,94.258774,11.98
10/6/2006,135.100006,134.399994,94.140244,11.56
10/9/2006,135.300003,134.639999,94.196022,11.68
10/10/2006,135.449997,134.839996,94.321587,11.52
10/11/2006,135.429993,134.300003,94.209984,11.62
10/12/2006,136.389999,135.399994,95.02581,11.09
10/13/2006,136.710007,136.039993,95.26989,10.75
10/16/2006,137.050003,136.419998,95.416313,11.09
10/17/2006,136.699997,135.669998,95.116455,11.73
10/18/2006,137.369995,136.100006,95.241913,11.34
10/19/2006,136.880005,136.229996,95.395332,10.9
10/20/2006,136.949997,136.330002,95.416313,10.63
10/23/2006,137.800003,136.389999,95.855568,11.08
10/24/2006,137.929993,137.220001,96.141472,10.78
10/25/2006,138.410004,137.509995,96.469185,10.66
10/26/2006,139,137.979996,96.769012,10.56
10/27/2006,138.75,137.630005,96.162399,10.8
10/30/2006,138.199997,137.399994,96.092659,11.2
10/31/2006,138.259995,137.25,96.078682,11.1
11/1/2006,138.309998,136.720001,95.430237,11.51
11/2/2006,137.009995,136.360001,95.374466,11.42
11/3/2006,137.389999,135.619995,95.207108,11.16
11/6/2006,138.279999,136.949997,96.280945,11.16
11/7/2006,138.979996,138,96.650475,11.09
11/8/2006,139.050003,136.860001,96.85965,10.75
11/9/2006,139.139999,137.899994,96.350624,11.01
11/10/2006,138.339996,137.720001,96.392487,10.79
11/13/2006,139.039993,138.070007,96.629555,10.86
11/14/2006,139.740005,138.119995,97.354713,10.5
11/15/2006,140.449997,139.529999,97.633636,10.31
11/16/2006,140.679993,139.490005,97.884659,10.16
11/17/2006,140.429993,139.729996,97.912575,10.05
11/20/2006,140.740005,139.940002,97.968346,9.97
11/21/2006,140.669998,140.289993,98.065971,9.9
11/22/2006,141.160004,140.5,98.261192,10.14
11/24/2006,140.839996,140.199997,97.863716,10.73
11/27/2006,140.350006,138.380005,96.517998,12.3
11/28/2006,139.160004,138.110001,96.936371,11.62
11/29/2006,140.529999,139.080002,97.947449,10.83
11/30/2006,141.050003,139.759995,97.989288,10.91
12/1/2006,140.660004,138.970001,97.773094,11.66
12/4/2006,141.550003,140.229996,98.519203,11.23
12/5/2006,141.960007,141.259995,98.944542,11.27
12/6/2006,142.070007,141.5,98.860878,11.33
12/7/2006,142.300003,141.110001,98.428535,12.67
12/8/2006,141.899994,140.779999,98.609848,12.07
12/11/2006,142.089996,141.339996,98.895714,10.71
12/12/2006,141.869995,140.889999,98.819023,10.65
12/13/2006,142.339996,141.559998,98.923615,10.18
12/14/2006,143.240005,141.839996,99.79525,9.97
12/15/2006,142.889999,142.240005,99.804352,10.05
12/18/2006,142.880005,141.75,99.530876,10.6
12/19/2006,142.559998,141.190002,99.720169,10.3
12/20/2006,142.660004,142.009995,99.664131,10.26
12/21/2006,142.429993,141.320007,99.2995,10.53
12/22/2006,141.649994,140.669998,98.689453,11.36
12/26/2006,141.610001,140.779999,99.271477,11.26
12/27/2006,142.600006,141.830002,99.923515,10.64
12/28/2006,142.699997,141.990005,99.713203,10.99
12/29/2006,142.539993,141.429993,99.2995,11.56
1/3/2007,142.860001,140.570007,99.124214,12.04
1/4/2007,142.050003,140.610001,99.334572,11.51
1/5/2007,141.399994,140.380005,98.542198,12.14
1/8/2007,141.410004,140.25,98.997978,12
1/9/2007,141.600006,140.399994,98.913849,11.91
1/10/2007,141.570007,140.300003,99.243416,11.47
1/11/2007,142.619995,141.5,99.678123,10.87
1/12/2007,143.240005,142.110001,100.435425,10.15
1/16/2007,143.440002,142.729996,100.239105,10.74
1/17/2007,143.460007,142.729996,100.281128,10.59
1/18/2007,143.259995,142.309998,99.94455,10.85
1/19/2007,143.100006,142.460007,100.14093,10.4
1/22/2007,143.100006,141.929993,99.832428,10.77
1/23/2007,143.080002,142.059998,100.126915,10.34
1/24/2007,143.979996,142.910004,100.933197,9.89
1/25/2007,143.919998,142.009995,99.748215,11.22
1/26/2007,142.649994,141.580002,99.657135,11.13
1/29/2007,142.800003,141.740005,99.601013,11.45
1/30/2007,142.860001,142.059998,100.119873,10.96
1/31/2007,144.130005,142.399994,100.792961,10.42
2/1/2007,144.660004,143.910004,101.395988,10.31
2/2/2007,144.949997,144.380005,101.536194,10.08
2/5/2007,144.940002,144.339996,101.56427,10.55
2/6/2007,145.029999,144.330002,101.592308,10.65
2/7/2007,145.360001,144.570007,101.816704,10.32
2/8/2007,145.119995,144.270004,101.683449,10.44
2/9/2007,145.330002,143.389999,100.926193,11.1
2/12/2007,144.039993,143.190002,100.582626,11.61
2/13/2007,144.899994,143.759995,101.431068,10.34
2/14/2007,145.899994,144.779999,102.097122,10.23
2/15/2007,145.949997,145.429993,102.230392,10.22
2/16/2007,145.759995,145.229996,102.18132,10.02
2/20/2007,146.199997,145,102.398674,10.24
2/21/2007,146.070007,145.350006,102.356621,10.2
2/22/2007,146.419998,145.169998,102.279488,10.18
2/23/2007,145.789993,145.029999,101.879807,10.58
2/26/2007,145.949997,144.75,101.788635,11.15
2/27/2007,144.199997,139,97.813011,18.309999
2/28/2007,141.979996,139.800003,98.815681,15.42
3/1/2007,141.25,138.050003,98.521225,15.82
3/2/2007,140.660004,138.660004,97.231049,18.610001
3/5/2007,139.580002,137.330002,96.305511,19.629999
3/6/2007,140.119995,137.720001,97.953262,15.96
3/7/2007,140.460007,139.399994,97.855118,15.24
3/8/2007,141.160004,140.070007,98.68248,14.29
3/9/2007,141.419998,140.080002,98.710503,14.09
3/12/2007,141.339996,140.160004,98.857773,13.99
3/13/2007,140.770004,138.039993,96.936554,18.129999
3/14/2007,139.360001,136.75,97.658745,17.27
3/15/2007,139.990005,138.800003,97.791954,16.43
3/16/2007,139.630005,138.119995,97.518135,16.790001
3/19/2007,140.330002,139.149994,98.693741,14.59
3/20/2007,141.050003,139.960007,99.235809,13.27
3/21/2007,143.649994,140.820007,100.868919,12.19
3/22/2007,143.679993,142.789993,100.791519,12.93
3/23/2007,143.809998,143.149994,100.939369,12.95
3/26/2007,143.649994,142.089996,100.805618,13.16
3/27/2007,143.160004,142.389999,100.566261,13.48
3/28/2007,142.470001,141.259995,99.834145,14.98
3/29/2007,142.610001,141.190002,99.939751,15.14
3/30/2007,142.839996,140.559998,99.960884,14.64
4/2/2007,142.460007,141.479996,100.073486,14.53
4/3/2007,143.979996,142.910004,101.150543,13.46
4/4/2007,143.949997,143.160004,101.263161,13.24
4/5/2007,144.440002,143.610001,101.537712,13.23
4/9/2007,144.800003,144.149994,101.678551,13.14
4/10/2007,144.850006,144.270004,101.798187,12.68
4/11/2007,144.860001,143.539993,101.382843,13.49
4/12/2007,144.919998,143.339996,101.833366,12.71
4/13/2007,145.320007,144.360001,102.297943,12.2
4/16/2007,146.860001,145.820007,103.269432,11.98
4/17/2007,147.399994,146.649994,103.543961,12.14
4/18/2007,147.699997,146.570007,103.670677,12.42
4/19/2007,147.399994,146.360001,103.642502,12.54
4/20/2007,148.619995,147.039993,104.620995,12.07
4/23/2007,148.729996,147.970001,104.226791,13.04
4/24/2007,148.399994,147.320007,104.269028,13.12
4/25/2007,149.660004,148.020004,105.226349,13.21
4/26/2007,149.800003,149.100006,105.346024,12.79
4/27/2007,149.740005,148.839996,105.261566,12.45
4/30/2007,149.740005,148.210007,104.388672,14.22
5/1/2007,149.470001,147.669998,104.65625,13.51
5/2/2007,149.949997,148.75,105.268639,13.08
5/3/2007,150.399994,149.729996,105.838814,13.09
5/4/2007,151.119995,150.220001,106.240097,12.91
5/7/2007,151.199997,150.809998,106.2612,13.15
5/8/2007,150.919998,150.130005,106.120415,13.21
5/9/2007,152.820007,150.369995,106.409019,12.88
5/10/2007,151.020004,149.270004,105.296783,13.6
5/11/2007,150.929993,149.720001,106.197876,12.95
5/14/2007,151.300003,149.789993,105.965523,13.96
5/15/2007,151.660004,150.190002,105.993675,14.01
5/16/2007,151.630005,150.380005,106.718796,13.5
5/17/2007,151.960007,151.110001,106.507576,13.51
5/18/2007,152.619995,151.809998,107.436806,12.76
5/21/2007,153.229996,152.5,107.380501,13.3
5/22/2007,153.160004,152.380005,107.296021,13.06
5/23/2007,153.5,152.360001,107.310097,13.24
5/24/2007,153.210007,150.740005,106.338585,14.08
5/25/2007,152.020004,151.179993,106.78215,13.34
5/29/2007,152.5,151.449997,107.169312,13.53
5/30/2007,153.539993,151.339996,108.042191,12.83
5/31/2007,153.889999,153.119995,107.92955,13.05
6/1/2007,154.399994,153.509995,108.464561,12.78
6/4/2007,154.389999,153.479996,108.478699,13.29
6/5/2007,153.899994,152.860001,108.049248,13.63
6/6/2007,152.949997,151.75,106.887726,14.87
6/7/2007,152.5,149.059998,104.958923,17.059999
6/8/2007,151.190002,149.089996,106.3246,14.84
6/11/2007,151.949997,150.699997,106.507576,14.71
6/12/2007,151.539993,149.550003,105.346024,16.67
6/13/2007,152.070007,149.720001,106.922966,14.73
6/14/2007,153.119995,152.029999,107.605705,13.64
6/15/2007,153.660004,152.929993,108.218048,13.94
6/18/2007,153.389999,152.660004,108.090744,13.42
6/19/2007,153.380005,152.360001,108.359413,12.85
6/20/2007,153.580002,150.960007,106.8535,14.67
6/21/2007,152.110001,150.25,107.447365,14.21
6/22/2007,151.770004,149.850006,106.436378,15.75
6/25/2007,151.25,149.020004,105.927345,16.65
6/26/2007,150.460007,148.279999,104.838593,18.889999
6/27/2007,150.570007,148.059998,106.33036,15.53
6/28/2007,151.410004,149.669998,106.316231,15.54
6/29/2007,151.649994,149.149994,106.35154,16.23
7/2/2007,151.919998,150.770004,107.31308,15.4
7/3/2007,152.5,151.990005,107.701881,14.92
7/5/2007,152.559998,151.630005,107.58876,15.48
7/6/2007,153.169998,151.929993,108.154373,14.72
7/9/2007,153.360001,152.619995,108.239151,15.16
7/10/2007,152.610001,150.770004,106.697983,17.57
7/11/2007,152.050003,150.520004,107.454453,16.639999
7/12/2007,154.75,152.339996,109.151237,15.54
7/13/2007,155.460007,154.389999,109.476448,15.15
7/16/2007,155.529999,154.580002,109.462303,15.59
7/17/2007,155.479996,154.679993,109.405739,15.63
7/18/2007,154.800003,153.300003,109.207787,16
7/19/2007,155.529999,154.75,109.632011,15.23
7/20/2007,154.990005,152.830002,108.522041,16.950001
7/23/2007,154.720001,153.300003,108.854301,16.809999
7/24/2007,154.279999,150.759995,106.966652,18.549999
7/25/2007,152.389999,150.25,107.185783,18.1
7/26/2007,150.800003,146.389999,104.647758,20.74
7/27/2007,148.869995,145.050003,102.590401,24.17
7/30/2007,147.809998,145.289993,104.195251,20.870001
7/31/2007,149.460007,145.039993,103.021675,23.52
8/1/2007,147.009995,143.949997,103.523636,23.67
8/2/2007,147.759995,145.259995,104.350769,21.219999
8/3/2007,147.580002,143.199997,101.664291,25.16
8/6/2007,146.830002,142.529999,103.368111,22.940001
8/7/2007,149,145.229996,104.471016,21.559999
8/8/2007,150.589996,147.339996,105.927345,21.450001
8/9/2007,148.949997,145.289993,102.788391,26.48
8/10/2007,146.5,143.119995,102.307594,28.299999
8/13/2007,146.889999,145.020004,102.67524,26.57
8/14/2007,146.059998,142.720001,101.105759,27.68
8/15/2007,144.460007,140.619995,99.71302,30.67
8/16/2007,142.940002,137,100.462402,30.83
8/17/2007,145.809998,141.389999,102.307594,29.99
8/20/2007,145.470001,143.289993,102.25811,26.33
8/21/2007,145.970001,144.139999,102.46315,25.25
8/22/2007,146.800003,145.330002,103.679176,22.889999
8/23/2007,147.649994,145.610001,103.58725,22.620001
8/24/2007,148.330002,146.279999,104.86689,20.719999
8/27/2007,148.330002,146.729996,103.891273,22.719999
8/28/2007,146.25,143.460007,101.607735,26.299999
8/29/2007,146.740005,143.960007,103.601395,23.809999
8/30/2007,147.190002,145.309998,103.325699,25.059999
8/31/2007,148.5,146.830002,104.343674,23.379999
9/4/2007,149.979996,147.399994,105.397079,22.780001
9/5/2007,148.360001,147,104.4851,24.58
9/6/2007,148.610001,147.119995,104.725479,23.99
9/7/2007,146.889999,145.259995,103.269096,26.23
9/10/2007,146.720001,144.330002,103.071167,27.379999
9/11/2007,147.699997,146.130005,104.273018,25.27
9/12/2007,148.440002,146.979996,104.541641,24.959999
9/13/2007,149.449997,148.199997,105.276932,24.76
9/14/2007,149.089996,147.740005,105.269859,24.92
9/17/2007,148.649994,147.630005,104.704315,26.48
9/18/2007,152.5,148.130005,107.786736,20.35
9/19/2007,154.389999,152.710007,108.423019,20.030001
9/20/2007,153.429993,152.110001,107.659447,20.450001
9/21/2007,153.119995,151.740005,107.95002,19
9/24/2007,152.820007,151.360001,107.751114,19.370001
9/25/2007,151.660004,150.470001,107.538025,18.6
9/26/2007,152.770004,151.389999,108.106293,17.629999
9/27/2007,153.100006,152.190002,108.745567,17
9/28/2007,153.190002,151.979996,108.383354,18
10/1/2007,154.75,152.5,109.60508,17.84
10/2/2007,154.649994,153.809998,109.45591,18.49
10/3/2007,154.410004,153.009995,109.235779,18.799999
10/4/2007,154.259995,153.589996,109.406174,18.440001
10/5/2007,156.100006,154.630005,110.706139,16.91
10/8/2007,155.490005,154.770004,110.116531,17.459999
10/9/2007,156.5,155.029999,111.153648,16.120001
10/10/2007,156.440002,155.410004,110.969002,16.67
10/11/2007,157.520004,154.539993,110.436195,18.879999
10/12/2007,156.350006,155.270004,111.047096,17.73
10/15/2007,156.360001,153.940002,110.109413,19.25
10/16/2007,154.520004,153.470001,109.235779,20.02
10/17/2007,155.089996,152.470001,109.569572,18.540001
10/18/2007,154.190002,153.080002,109.171776,18.5
10/19/2007,156.479996,149.660004,106.316254,22.959999
10/22/2007,150.759995,148.660004,106.934242,21.639999
10/23/2007,151.949997,150.25,107.800835,20.41
10/24/2007,151.740005,148.839996,107.601944,20.799999
10/25/2007,152.289993,149.880005,107.857681,21.17
10/26/2007,153.619995,151.899994,109.12207,19.559999
10/29/2007,154.440002,153.550003,109.484299,19.870001
10/30/2007,153.75,152.869995,108.724289,21.07
10/31/2007,155.270004,152.839996,109.853706,18.530001
11/1/2007,153.410004,150.589996,107.282318,23.209999
11/2/2007,152,149.210007,107.403046,23.01
11/5/2007,151.160004,148.970001,106.586189,24.309999
11/6/2007,152.110001,149.899994,108.021065,21.389999
11/7/2007,151.130005,147.550003,105.06604,26.49
11/8/2007,148.399994,145.070007,104.533318,26.16
11/9/2007,147.539993,144.889999,103.098442,28.5
11/12/2007,146.610001,143.699997,102.075531,31.09
11/13/2007,148.309998,145.220001,105.186813,24.1
11/14/2007,149.399994,146.779999,104.895561,25.940001
11/15/2007,147.490005,144.520004,103.382523,28.059999
11/16/2007,146.470001,144.570007,103.56015,25.49
11/19/2007,145.360001,143.190002,102.118164,26.01
11/20/2007,145.529999,142.110001,102.743233,24.879999
11/21/2007,143.910004,141.669998,100.640633,26.84
11/23/2007,144.339996,142.699997,102.380951,25.610001
11/26/2007,144.880005,140.660004,100.122086,28.91
11/27/2007,143.229996,140.949997,101.27282,26.280001
11/28/2007,147.470001,144.139999,104.511917,24.110001
11/29/2007,147.720001,146.100006,104.547493,23.969999
11/30/2007,149.869995,147.330002,105.598801,22.870001
12/3/2007,148.449997,147.289993,104.902649,23.610001
12/4/2007,147.539993,146.309998,103.965004,23.790001
12/5/2007,149.199997,147.830002,105.705338,22.530001
12/6/2007,151.210007,148.570007,107.218369,20.959999
12/7/2007,151.5,150.550003,107.197021,20.85
12/10/2007,152.25,150.860001,108.028122,20.74
12/11/2007,152.889999,147.830002,105.06604,23.59
12/12/2007,151.770004,147.199997,106.103088,22.469999
12/13/2007,149.389999,147.300003,105.882912,22.559999
12/14/2007,149.100006,147.100006,104.540367,23.27
12/17/2007,146.869995,144.860001,103.04866,24.52
12/18/2007,146.479996,143.960007,103.624062,22.639999
12/19/2007,146.889999,144.940002,103.624062,21.68
12/20/2007,146.860001,145.179993,104.277573,20.58
12/21/2007,148.419998,147.089996,105.780785,18.469999
12/24/2007,149.479996,148.479996,106.566261,18.6
12/26/2007,149.679993,148.5,106.794777,18.66
12/27/2007,149.029999,147.320007,105.452286,20.26
12/28/2007,148.610001,146.899994,105.188034,20.74
12/31/2007,147.610001,146.059998,104.409653,22.5
1/2/2008,146.990005,143.880005,103.495628,23.17
1/3/2008,145.490005,144.070007,103.445633,22.49
1/4/2008,143.440002,140.910004,100.91053,23.940001
1/7/2008,142.229996,140.100006,100.824875,23.790001
1/8/2008,142.899994,138.440002,99.196709,25.43
1/9/2008,140.789993,137.699997,100.239281,24.120001
1/10/2008,142.800003,139.369995,100.896286,23.450001
1/11/2008,141.899994,139,100.082199,23.68
1/14/2008,141.860001,140.399994,100.889122,22.9
1/15/2008,141.490005,137.899994,98.668251,23.34
1/16/2008,139.119995,136.279999,97.818481,24.379999
1/17/2008,137.880005,132.929993,95.283401,28.459999
1/18/2008,135.020004,131.100006,94.305054,27.18
1/22/2008,132.429993,126,93.348137,31.01
1/23/2008,134.190002,126.839996,95.590462,29.02
1/24/2008,135.460007,133.309998,96.397377,27.780001
1/25/2008,136.759995,132.600006,95.004875,29.08
1/28/2008,135.520004,132.059998,96.57592,27.780001
1/29/2008,136.449997,134.880005,97.054382,27.32
1/30/2008,138.539993,134.600006,96.340286,27.620001
1/31/2008,138.539993,133.199997,98.096977,26.200001
2/1/2008,139.610001,137.520004,99.675148,24.02
2/4/2008,139.300003,137.639999,98.418312,25.99
2/5/2008,136.25,133.669998,95.783249,28.24
2/6/2008,135.25,132.410004,95.012024,28.969999
2/7/2008,134.789993,131.729996,95.640427,27.66
2/8/2008,134.220001,132.100006,95.026321,28.01
2/11/2008,134.229996,132.039993,95.511909,27.6
2/12/2008,136.309998,133.979996,96.397377,26.33
2/13/2008,137.059998,135.139999,97.382851,24.879999
2/14/2008,137,134.789993,96.52594,25.540001
2/15/2008,135.220001,133.910004,96.504486,25.02
2/19/2008,136.889999,134.610001,96.775902,25.59
2/20/2008,136.550003,133.759995,97.061562,24.4
2/21/2008,137.009995,134.070007,96.25457,25.120001
2/22/2008,135.850006,132.860001,96.847298,24.059999
2/25/2008,137.649994,134.779999,98.06839,23.030001
2/26/2008,138.949997,136.5,98.803947,21.9
2/27/2008,139.139999,137.410004,98.703949,22.690001
2/28/2008,137.960007,136.550003,97.739899,23.530001
2/29/2008,135.679993,132.779999,95.561859,26.540001
3/3/2008,133.809998,132.240005,95.333359,26.280001
3/4/2008,133.399994,130.990005,94.969177,25.52
3/5/2008,134.770004,132.339996,95.569031,24.6
3/6/2008,133.220001,130.550003,93.59095,27.549999
3/7/2008,131.740005,128.580002,92.626877,27.49
3/10/2008,129.929993,127.589996,91.405777,29.379999
3/11/2008,132.720001,128.949997,94.690643,26.360001
3/12/2008,133.770004,131.160004,93.80513,27.219999
3/13/2008,132.639999,128.600006,94.012299,27.290001
3/14/2008,132.809998,127.779999,92.555481,31.16
3/17/2008,129.259995,126.07,91.620041,32.240002
3/18/2008,133.690002,129.979996,95.426201,25.790001
3/19/2008,134.649994,130.039993,93.062515,29.84
3/20/2008,132.910004,129.259995,94.786324,26.620001
3/24/2008,135.809998,133.240005,96.680862,25.73
3/25/2008,135.550003,133.770004,96.774147,25.719999
3/26/2008,135.089996,133.110001,95.590034,26.08
3/27/2008,134.440002,132.360001,95.288643,25.879999
3/28/2008,133.360001,131.059998,94.377235,25.709999
3/31/2008,132.729996,131.089996,94.707367,25.610001
4/1/2008,136.839996,133.509995,98.037201,22.68
4/2/2008,137.669998,135.979996,98.101761,23.43
4/3/2008,137.440002,135.710007,98.345779,23.209999
4/4/2008,137.960007,136.119995,98.238113,22.450001
4/7/2008,138.570007,136.740005,98.288361,22.42
4/8/2008,136.919998,135.949997,98.187943,22.360001
4/9/2008,136.800003,134.889999,97.477417,22.809999
4/10/2008,136.669998,134.899994,97.613815,21.98
4/11/2008,135.119995,133.009995,95.719238,23.459999
4/14/2008,133.539993,132.550003,95.396271,23.82
4/15/2008,133.690002,132.330002,95.618759,22.780001
4/16/2008,136.910004,134.520004,98.209404,20.530001
4/17/2008,137.25,135.660004,98.352997,20.370001
4/18/2008,139.559998,138.259995,99.379189,20.129999
4/21/2008,138.979996,137.850006,99.429459,20.5
4/22/2008,138.309998,136.899994,98.991684,20.870001
4/23/2008,138.779999,137.119995,98.833771,20.26
4/24/2008,139.740005,137.039993,99.264397,20.059999
4/25/2008,139.889999,137.910004,100.182968,19.59
4/28/2008,140.25,139.380005,100.204521,19.639999
4/29/2008,139.729996,138.610001,99.809814,20.24
4/30/2008,140.589996,138.259995,99.221344,20.790001
5/1/2008,141.119995,138.270004,101.273788,18.879999
5/2/2008,142.369995,140.559998,101.553658,18.18
5/5/2008,141.610001,140.410004,101.065666,18.9
5/6/2008,142.199997,139.690002,101.941193,18.209999
5/7/2008,142.039993,139.130005,100.125572,19.73
5/8/2008,140.320007,138.979996,99.86718,19.4
5/9/2008,139.389999,138.449997,99.680588,19.41
5/12/2008,140.559998,138.729996,100.800117,17.790001
5/13/2008,140.889999,139.729996,100.814484,17.98
5/14/2008,142.199997,140.460007,101.022591,17.66
5/15/2008,142.630005,140.830002,102.285683,16.299999
5/16/2008,142.869995,141.610001,102.378967,16.469999
5/19/2008,144.300003,142.300003,102.658836,17.01
5/20/2008,142.339996,141,101.826347,17.58
5/21/2008,142.119995,139,100.104004,18.59
5/22/2008,140.169998,139,100.11837,18.049999
5/23/2008,139.660004,137.520004,98.776382,19.549999
5/27/2008,139,137.529999,99.508392,19.639999
5/28/2008,140,138,99.967659,19.07
5/29/2008,140.929993,139.080002,100.470001,18.139999
5/30/2008,140.740005,139.940002,100.721184,17.83
6/2/2008,139.860001,138,99.680588,19.83
6/3/2008,139.619995,137.229996,99.099319,20.24
6/4/2008,139.160004,137.460007,99.049095,20.799999
6/5/2008,140.889999,138.320007,101.029755,18.629999
6/6/2008,139.800003,136.220001,97.807533,23.559999
6/9/2008,137.5,135.410004,98.044388,23.120001
6/10/2008,137.100006,135.350006,97.556381,23.18
6/11/2008,136.259995,133.929993,96.121086,24.120001
6/12/2008,135.869995,133.520004,96.487099,23.33
6/13/2008,136.520004,134.419998,97.7071,21.219999
6/16/2008,136.929993,135.460007,97.764519,20.950001
6/17/2008,137.119995,135.369995,97.290863,21.129999
6/18/2008,135.520004,133.710007,96.343559,22.24
6/19/2008,135.240005,133.5,96.465576,21.58
6/20/2008,133.089996,131.220001,94.899773,22.870001
6/23/2008,132.229996,131.320007,94.806023,22.639999
6/24/2008,132.440002,130.190002,94.618477,22.42
6/25/2008,133.399994,131.240005,95.065689,21.139999
6/26/2008,131.419998,128.080002,92.483627,23.93
6/27/2008,128.860001,127.040001,91.978775,23.440001
6/30/2008,128.910004,127.300003,92.303337,23.950001
7/1/2008,128.470001,125.93,92.591812,23.65
7/2/2008,129.160004,125.949997,91.005112,25.92
7/3/2008,127.110001,124.989998,91.098877,24.780001
7/7/2008,127.339996,123.919998,90.168503,25.780001
7/8/2008,127.389999,124.199997,91.769592,23.15
7/9/2008,127.739998,124.389999,90.002632,25.23
7/10/2008,125.790001,123.580002,90.370438,25.59
7/11/2008,125.900002,122.489998,89.317429,27.49
7/14/2008,125.5,122.400002,88.509644,28.48
7/15/2008,123.489998,120.019997,87.261894,28.540001
7/16/2008,124.57,121.099998,89.403976,25.1
7/17/2008,126.260002,124.089996,90.298302,25.01
7/18/2008,126.419998,125.150002,90.860893,24.049999
7/21/2008,126.800003,125.190002,90.911362,23.049999
7/22/2008,127.800003,124.849998,91.942711,21.18
7/23/2008,129.149994,127.550003,92.440376,21.309999
7/24/2008,128.410004,125.160004,90.521896,23.440001
7/25/2008,126.489998,125.169998,90.500275,22.91
7/28/2008,126.059998,123.419998,89.173187,24.23
7/29/2008,126.379997,123.639999,91.077225,22.030001
7/30/2008,128.600006,126.279999,92.699997,21.209999
7/31/2008,128.570007,126.629997,91.47393,22.940001
8/1/2008,127.279999,125.459999,90.990669,22.57
8/4/2008,126.139999,124.760002,90.146858,23.49
8/5/2008,128.559998,124.970001,92.577393,21.139999
8/6/2008,129.300003,127.480003,92.988495,20.23
8/7/2008,128.440002,126.540001,91.603745,21.15
8/8/2008,129.929993,126.379997,93.305862,20.66
8/11/2008,131.509995,129.229996,94.27227,20.120001
8/12/2008,130.699997,128.729996,93.29142,21.17
8/13/2008,129.649994,127.669998,92.728874,21.549999
8/14/2008,130.279999,127.75,93.428421,20.34
8/15/2008,130.5,129.300003,93.882843,19.58
8/18/2008,130.479996,127.660004,92.599045,20.98
8/19/2008,127.690002,126.529999,91.58934,21.280001
8/20/2008,127.949997,126.339996,92.014824,20.42
8/21/2008,128.440002,126.599998,92.173538,19.82
8/22/2008,129.649994,127.800003,93.507774,18.809999
8/25/2008,129.649994,126.75,91.610954,20.969999
8/26/2008,127.870003,126.580002,91.877823,20.49
8/27/2008,128.830002,127.300003,92.772141,19.76
